307,10,2,284797,4824637,43.5436525244188,-5.663812787768,07:13:05,2013-06-15T00:00:00
310,10,5,284851,4824657,43.5438479800135,-5.66315300350643,07:13:08,2013-06-15T00:00:00
349,12,1,284276,4824576,43.5429534822728,-5.67023067988053,07:13:16,2013-06-15T00:00:00
351,12,2,284506,4822661,43.5257954934001,-5.6666271555127,07:12:49,2013-06-15T00:00:00
325,15,11,284413,4823759,43.5356445888311,-5.66821240411368,07:13:10,2013-06-15T00:00:00
315,16,23,285992,4822895,43.5283274762834,-5.64835021487546,07:13:05,2013-06-15T00:00:00
298,18,2,288099,4822464,43.5250514883932,-5.62213503278174,07:13:14,2013-06-15T00:00:00
289,24,1,281901,4824392,43.5406084447063,-5.6995225810639,07:13:09,2013-06-15T00:00:00
278,25,1,284558,4824191,43.5395720526086,-5.66659107347203,07:12:50,2013-06-15T00:00:00
318,25,2,289613,4824344,43.5423899376974,-5.60414744373364,07:13:16,2013-06-15T00:00:00
333,1,1,284292,4824580,43.5429940835789,-5.670034432572,07:14:05,2013-06-15T00:00:00
338,2,3,284545,4822855,43.5275516756667,-5.66622197436688,07:14:07,2013-06-15T00:00:00
303,6,3,284585,4824660,43.543798249159,-5.66644328225455,07:14:04,2013-06-15T00:00:00
307,10,2,284741,4824536,43.5427279355307,-5.66446518784426,07:13:59,2013-06-15T00:00:00
310,10,5,284877,4824664,43.5439184347619,-5.66283428621373,07:14:08,2013-06-15T00:00:00
349,12,1,284527,4824644,43.5436375980794,-5.66715410140285,07:14:01,2013-06-15T00:00:00
351,12,2,284556,4822906,43.528013567831,-5.66610621471378,07:13:49,2013-06-15T00:00:00
325,15,11,284667,4824037,43.5382183488594,-5.66518232857042,07:13:55,2013-06-15T00:00:00
315,16,23,285739,4822647,43.5260242780967,-5.65138001895688,07:14:05,2013-06-15T00:00:00
298,18,2,287870,4822508,43.5253822596699,-5.62498300488502,07:13:57,2013-06-15T00:00:00
289,24,1,282027,4824231,43.5391971710918,-5.69790010066141,07:14:06,2013-06-15T00:00:00
278,25,1,284480,4824055,43.5383262928957,-5.6675015073191,07:13:50,2013-06-15T00:00:00
318,25,2,289366,4824910,43.5474113924883,-5.60742124298021,07:14:05,2013-06-15T00:00:00
333,1,1,284586,4824660,43.5437985377357,-5.66643091727861,07:14:38,2013-06-15T00:00:00
338,2,3,284582,4823038,43.5292083403448,-5.66583713547066,07:14:46,2013-06-15T00:00:00
303,6,3,284701,4824544,43.5427883559639,-5.66496295063094,07:14:34,2013-06-15T00:00:00
307,10,2,284655,4824353,43.5410571430327,-5.66545598960923,07:14:40,2013-06-15T00:00:00
310,10,5,284997,4824594,43.543323392534,-5.66132276363699,07:14:38,2013-06-15T00:00:00
349,12,1,284684,4824572,43.5430352980653,-5.66518425439026,07:14:46,2013-06-15T00:00:00
351,12,2,284586,4823057,43.5293803894215,-5.66579521942351,07:14:49,2013-06-15T00:00:00
325,15,11,284839,4824190,43.5396440938784,-5.66311635496927,07:14:46,2013-06-15T00:00:00
315,16,23,285507,4822355,43.5233312731588,-5.65413264888532,07:14:41,2013-06-15T00:00:00
298,18,2,287637,4822733,43.527339875548,-5.62795117772143,07:14:48,2013-06-15T00:00:00
289,24,1,282124,4824242,43.539324421164,-5.69670523191424,07:14:23,2013-06-15T00:00:00
278,25,1,284352,4823813,43.5361126748126,-5.66898800167742,07:14:20,2013-06-15T00:00:00
318,25,2,289018,4825226,43.5501554750439,-5.61184752090262,07:14:44,2013-06-15T00:00:00
333,1,1,284586,4824660,43.5437985377357,-5.66643091727861,07:14:38,2013-06-15T00:00:00
338,2,3,284582,4823038,43.5292083403448,-5.66583713547066,07:14:46,2013-06-15T00:00:00
303,6,3,284701,4824544,43.5427883559639,-5.66496295063094,07:14:34,2013-06-15T00:00:00
307,10,2,284655,4824353,43.5410571430327,-5.66545598960923,07:14:40,2013-06-15T00:00:00
310,10,5,284997,4824594,43.543323392534,-5.66132276363699,07:14:38,2013-06-15T00:00:00
349,12,1,284684,4824572,43.5430352980653,-5.66518425439026,07:14:46,2013-06-15T00:00:00
351,12,2,284586,4823057,43.5293803894215,-5.66579521942351,07:14:49,2013-06-15T00:00:00
325,15,11,284839,4824190,43.5396440938784,-5.66311635496927,07:14:46,2013-06-15T00:00:00
315,16,23,285507,4822355,43.5233312731588,-5.65413264888532,07:14:41,2013-06-15T00:00:00
298,18,2,287637,4822733,43.527339875548,-5.62795117772143,07:14:48,2013-06-15T00:00:00
289,24,1,282124,4824242,43.539324421164,-5.69670523191424,07:14:23,2013-06-15T00:00:00
278,25,1,284352,4823813,43.5361126748126,-5.66898800167742,07:14:20,2013-06-15T00:00:00
318,25,2,289018,4825226,43.5501554750439,-5.61184752090262,07:14:44,2013-06-15T00:00:00
329,1,1,281412,4824479,43.5412479233179,-5.70560356639617,07:15:35,2013-06-15T00:00:00
333,1,1,284590,4824661,43.5438086864938,-5.6663818540804,07:15:22,2013-06-15T00:00:00
338,2,3,284624,4823249,43.531118291617,-5.66540156466227,07:15:37,2013-06-15T00:00:00
303,6,3,284700,4824547,43.5428150509809,-5.6649765048687,07:15:29,2013-06-15T00:00:00
307,10,2,284532,4824131,43.5390248812266,-5.6668887369613,07:15:29,2013-06-15T00:00:00
